Entity,SOP,SubSOP,Module_Name,RoleName,Source,Flag
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,08_Create Quote PO with Notes and Comments,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,02_Add Items to PO and Finish It,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,01_Create Purchase Order,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,10_Apply Hold and Approve Held PO,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,03.5_Perform Lookups in a PO,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,05_Locate PO Using PO Inquiry,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,06_Change PO,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,04_Finish the Purchase Order,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,09_Print PO,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,03_Purchase Order Apply Add Ons and Discounts,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,01_Purchase Order Entry to Print,07_Copy PO,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,04_Review Line Item Details,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,03_Review and Modify RRAR Record,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,02_View RRAR Records,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,09_Consolidate Multiple RRARS for Different Vendor Product Lines or Warehouses,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,07_Adjust RARR Quantities Using Increase-Decrease Function in PO Demand Center,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,05_Update or Validate Quantities Needed,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,01_Generate RRAR,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,06_Accept Replenishments,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,02_Replinishment Action Report Tasks,11_Merge POs_Print POs_Genrerate Exception Report,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,03_Basic Product Line Setup,01_Set Up New Product Line,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,04_PO Print to Receipt,03_Acknowledge Purchase Order,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,04_PO Print to Receipt,01_Purchase Order Submit PO to Vendor,Inside Sales,ALL,R
Scott Electric Distribution,PURCHASING,04_PO Print to Receipt,02_Purchase Order Maintain PO,Inside Sales,ALL,R
Scott Electric Distribution,SALES,05_Product Management,05_Add Special Order Product to Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,06_Lookup and Inquiry,02_Use Order Inquiry to Search Orders,Inside Sales,ALL,R
Scott Electric Distribution,SALES,03_Order Review,"02_Review Taxes, Totals, Payments for Stock Customer Sales Order",Inside Sales,ALL,R
Scott Electric Distribution,SALES,,Quiz Level 2 | Sales,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,03_Enter a Direct Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,06_Lookup and Inquiry,01_Perform Lookups in Customer Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,01_Add Items to Stock Customer Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,02_Enter a Quote Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,05_Product Management,04_Add Catalog Product to Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,04_Order Copying and Conversion,01_Copy Quote Order to a Stock Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,01_Enter Stock Customer Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,07_Enter a Return Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,06_Enter a Non-Stock Product on an Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,04_Enter a Counter Sales Order and Record Tender Payments,Inside Sales,ALL,R
Scott Electric Distribution,SALES,03_Order Review,03_Use Order Inquiry to Search for Orders,Inside Sales,ALL,R
Scott Electric Distribution,SALES,03_Order Review,01_Review the Shopping List,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,"04_Add Comments, Notes to Customer Sales Order",Inside Sales,ALL,R
Scott Electric Distribution,SALES,BATTERY,01_Process Core as Return Merchandise,Inside Sales,ALL,R
Scott Electric Distribution,SALES,03_Order Review,04_View Units of Measure,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,03_Enter Stock Sales Order and Change Line Items,Inside Sales,ALL,R
Scott Electric Distribution,SALES,07_Wire Order Placement,01_Wire Order Placement,Inside Sales,ALL,R
Scott Electric Distribution,SALES,04_Order Copying and Conversion,02_Copy Customer Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,,sales order example,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,06_Suspend an Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,05_Manually Apply Hold and Approve Held Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,02_Adjust Line Items,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,03_Enter a Direct Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,02_Enter a Quote Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,01_Enter Stock Customer Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,07_Enter a Return Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,06_Enter a Non-Stock Product on an Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,01_Order Entry,04_Enter a Counter Sales Order and Record Tender Payments,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,01_Add Items to Stock Customer Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,"04_Add Comments, Notes to Customer Sales Order",Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,03_Enter Stock Sales Order and Change Line Items,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,06_Suspend an Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,05_Manually Apply Hold and Approve Held Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,02_Order Modification,02_Adjust Line Items,Inside Sales,ALL,R
Scott Electric Distribution,SALES,03_Order Review,"02_Review Taxes, Totals, Payments for Stock Customer Sales Order",Inside Sales,ALL,R
Scott Electric Distribution,SALES,03_Order Review,03_Use Order Inquiry to Search for Orders,Inside Sales,ALL,R
Scott Electric Distribution,SALES,03_Order Review,01_Review the Shopping List,Inside Sales,ALL,R
Scott Electric Distribution,SALES,03_Order Review,04_View Units of Measure,Inside Sales,ALL,R
Scott Electric Distribution,SALES,04_Order Copying and Conversion,01_Copy Quote Order to a Stock Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,04_Order Copying and Conversion,02_Copy Customer Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,05_Product Management,05_Add Special Order Product to Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,05_Product Management,04_Add Catalog Product to Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,06_Lookup and Inquiry,02_Use Order Inquiry to Search Orders,Inside Sales,ALL,R
Scott Electric Distribution,SALES,06_Lookup and Inquiry,01_Perform Lookups in Customer Sales Order,Inside Sales,ALL,R
Scott Electric Distribution,SALES,07_Wire Order Placement,01_Wire Order Placement,Inside Sales,ALL,R
Scott Electric Distribution,SALES,BATTERY,01_Process Core as Return Merchandise,Inside Sales,ALL,R
Scott Electric Distribution,Basics,,Log into UAP,OPS Managers - Manager,ALL,R
Scott Electric Distribution,Basics,,CSD Basics,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,,Quiz Level 2 | Warehouse Planning,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,03_Print Count Sheets,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,08_Run Physical Count Sheet,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,"01_Ship Sales Order, Include Addons",OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Short Receive PO,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Run either the IC Entry Cycle Count Report or the IC Entry Physical Count Report,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,03_Order Inquiries,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,11_Adjust Inventory to Unavailable,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Run WT Entry Recommended Replenishment Action Report,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,09.3_Run Results Report in ICEPW,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,10_Add Items to a Count During Count Entry,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Edit Entered Counts,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Perform Shipping Feedback to Ship Order,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,002_INQUIRE ON PRODUCT AVAILABILITY,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,04_Enter the Count into CSD Using Count Entry Function,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Unship an Order,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,01_Product Inquiry,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Run the Reconciliation Report,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,03_Order Inquiries,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,002_INQUIRE ON PRODUCT AVAILABILITY,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,01_Product Inquiry,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,03_Print Count Sheets,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,08_Run Physical Count Sheet,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,"01_Ship Sales Order, Include Addons",OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Short Receive PO,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Run either the IC Entry Cycle Count Report or the IC Entry Physical Count Report,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,11_Adjust Inventory to Unavailable,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Run WT Entry Recommended Replenishment Action Report,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,09.3_Run Results Report in ICEPW,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,10_Add Items to a Count During Count Entry,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Edit Entered Counts,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Perform Shipping Feedback to Ship Order,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,04_Enter the Count into CSD Using Count Entry Function,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Unship an Order,OPS Managers - Manager,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Run the Reconciliation Report,OPS Managers - Manager,ALL,R
Scott Electric Distribution,PJM,01_Basic Bidding Process,03_Establish Job Entry,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,07_Add Customer Documents to a Job Entry,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,06_Add Vendor Details to Project Entry,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,05_Add Bidder Details to Project Entry,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,02_Verify Customer Eligibility,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,04_View Job in Bidding Calendar,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,05_Email Customer Quote,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,01_Organize Vendor Quote in Excel for Upload,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,03_Create the Customer Quote,OPS Managers - Manager,NONE,Z
Scott Electric Distribution,Basics,,Log into UAP,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,Basics,,CSD Basics,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,,Quiz Level 2 | Warehouse Planning,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,03_Print Count Sheets,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,08_Run Physical Count Sheet,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,"01_Ship Sales Order, Include Addons",OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Short Receive PO,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Run either the IC Entry Cycle Count Report or the IC Entry Physical Count Report,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,03_Order Inquiries,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,11_Adjust Inventory to Unavailable,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Run WT Entry Recommended Replenishment Action Report,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,09.3_Run Results Report in ICEPW,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,10_Add Items to a Count During Count Entry,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Edit Entered Counts,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Perform Shipping Feedback to Ship Order,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,002_INQUIRE ON PRODUCT AVAILABILITY,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,04_Enter the Count into CSD Using Count Entry Function,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Unship an Order,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,01_Product Inquiry,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Run the Reconciliation Report,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,03_Order Inquiries,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,002_INQUIRE ON PRODUCT AVAILABILITY,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,01_Product Inquiry,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,03_Print Count Sheets,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,08_Run Physical Count Sheet,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,"01_Ship Sales Order, Include Addons",OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Short Receive PO,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Run either the IC Entry Cycle Count Report or the IC Entry Physical Count Report,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,11_Adjust Inventory to Unavailable,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Run WT Entry Recommended Replenishment Action Report,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,09.3_Run Results Report in ICEPW,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,10_Add Items to a Count During Count Entry,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Edit Entered Counts,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Perform Shipping Feedback to Ship Order,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,04_Enter the Count into CSD Using Count Entry Function,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Unship an Order,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Run the Reconciliation Report,OPS Warehouse - Basic,ALL,R
Scott Electric Distribution,PJM,01_Basic Bidding Process,03_Establish Job Entry,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,07_Add Customer Documents to a Job Entry,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,06_Add Vendor Details to Project Entry,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,05_Add Bidder Details to Project Entry,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,02_Verify Customer Eligibility,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,04_View Job in Bidding Calendar,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,05_Email Customer Quote,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,01_Organize Vendor Quote in Excel for Upload,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,03_Create the Customer Quote,OPS Warehouse - Basic,NONE,Z
Scott Electric Distribution,Basics,,Log into UAP,OPS_REC,ALL,R
Scott Electric Distribution,Basics,,CSD Basics,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,,Quiz Level 2 | Warehouse Planning,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,03_Print Count Sheets,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,08_Run Physical Count Sheet,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,"01_Ship Sales Order, Include Addons",OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Short Receive PO,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Run either the IC Entry Cycle Count Report or the IC Entry Physical Count Report,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,03_Order Inquiries,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,11_Adjust Inventory to Unavailable,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Run WT Entry Recommended Replenishment Action Report,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,09.3_Run Results Report in ICEPW,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,10_Add Items to a Count During Count Entry,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Edit Entered Counts,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Perform Shipping Feedback to Ship Order,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,002_INQUIRE ON PRODUCT AVAILABILITY,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,04_Enter the Count into CSD Using Count Entry Function,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Unship an Order,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,01_Product Inquiry,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Run the Reconciliation Report,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,03_Order Inquiries,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,002_INQUIRE ON PRODUCT AVAILABILITY,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,01_Product Inquiry,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,03_Print Count Sheets,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,08_Run Physical Count Sheet,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,"01_Ship Sales Order, Include Addons",OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Short Receive PO,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Run either the IC Entry Cycle Count Report or the IC Entry Physical Count Report,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,11_Adjust Inventory to Unavailable,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Run WT Entry Recommended Replenishment Action Report,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,09.3_Run Results Report in ICEPW,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,10_Add Items to a Count During Count Entry,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Edit Entered Counts,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Perform Shipping Feedback to Ship Order,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,04_Enter the Count into CSD Using Count Entry Function,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Unship an Order,OPS_REC,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Run the Reconciliation Report,OPS_REC,ALL,R
Scott Electric Distribution,PJM,01_Basic Bidding Process,03_Establish Job Entry,OPS_REC,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,07_Add Customer Documents to a Job Entry,OPS_REC,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,06_Add Vendor Details to Project Entry,OPS_REC,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,05_Add Bidder Details to Project Entry,OPS_REC,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,02_Verify Customer Eligibility,OPS_REC,NONE,Z
Scott Electric Distribution,PJM,01_Basic Bidding Process,04_View Job in Bidding Calendar,OPS_REC,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,05_Email Customer Quote,OPS_REC,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,01_Organize Vendor Quote in Excel for Upload,OPS_REC,NONE,Z
Scott Electric Distribution,PJM,04_Customer Quote Creation,03_Create the Customer Quote,OPS_REC,NONE,Z
Scott Electric Distribution,Basics,,Log into UAP,OPS_SUP,ALL,R
Scott Electric Distribution,Basics,,CSD Basics,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,,Quiz Level 2 | Warehouse Planning,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,03_Print Count Sheets,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,08_Run Physical Count Sheet,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,"01_Ship Sales Order, Include Addons",OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Short Receive PO,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Run either the IC Entry Cycle Count Report or the IC Entry Physical Count Report,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,03_Order Inquiries,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,11_Adjust Inventory to Unavailable,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Run WT Entry Recommended Replenishment Action Report,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,09.3_Run Results Report in ICEPW,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,10_Add Items to a Count During Count Entry,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Edit Entered Counts,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Perform Shipping Feedback to Ship Order,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,002_INQUIRE ON PRODUCT AVAILABILITY,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,04_Enter the Count into CSD Using Count Entry Function,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,07_Unship an Order,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,01_Product Inquiry,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,05_Run the Reconciliation Report,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,03_Order Inquiries,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,002_INQUIRE ON PRODUCT AVAILABILITY,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,00_Basic Warehouse,01_Product Inquiry,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,03_Print Count Sheets,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,08_Run Physical Count Sheet,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,"01_Ship Sales Order, Include Addons",OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Short Receive PO,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,02_Run either the IC Entry Cycle Count Report or the IC Entry Physical Count Report,OPS_SUP,ALL,R
Scott Electric Distribution,OPERATIONS,02_Warehouse,11_Adjust Inventory to Unavailable,OPS_SUP,ALL,R
